Date,Close,High,Low,Open,Volume,Log_Return
2019-04-02,617.9771728515625,623.9359447841351,613.7082107757865,621.6680623919196,17526740,-0.0015458757200050874
2019-04-03,611.5292358398438,623.8914503447172,610.106228754018,619.3334225165113,17169813,-0.010488755617112969
2019-04-04,601.6795043945312,615.3090614383648,599.10029291152,613.2190476033604,18320845,-0.01623784520992957
2019-04-05,602.0574951171875,606.504325853729,597.2104603007144,605.1925161296278,14717266,0.0006280287724536521
2019-04-08,591.095947265625,603.6582929392833,588.627992740065,602.9912862254353,19081843,-0.018374596039154367
2019-04-09,593.4083862304688,596.1876106976699,587.4273512674519,590.940372210303,20774977,0.0039044887168709712
2019-04-10,592.052001953125,599.4337801704421,589.8730540519848,594.9646869015703,16651949,-0.002288368101997428
2019-04-11,598.9002075195312,601.657228039029,590.9848235150835,592.7413042551912,12558520,0.011500513608259806
2019-04-12,597.2548828125,603.3915230190657,594.3866647342375,600.3231732314594,12948769,-0.0027510241071567873
2019-04-15,595.9431762695312,599.8564019507799,593.6530303118567,598.0998614854599,9285737,-0.0021986409739542484
2019-04-16,597.5439453125,604.7700001515543,595.8763393939673,598.0997545833641,17360317,0.002682509050881366
2019-04-18,616.3095703125,617.9993206473149,606.9934427550846,611.4402728997795,39286534,0.030921556765296867
2019-04-22,598.2554321289062,607.8828302001219,596.4544248221322,604.770013246378,23607922,-0.029731579727699343
2019-04-23,606.4821166992188,610.5509471960839,598.5445280593867,599.4338704514936,19807450,0.013657435101630993
2019-04-24,617.8883056640625,620.2451225482408,607.5493730542112,609.3503805860372,16101112,0.018632464071208665
2019-04-25,610.2841186523438,628.07150005961,605.9262223781365,617.7103647867747,30469914,-0.012383088938190873
2019-04-26,619.3557739257812,620.7565774715318,609.5283014384433,611.4404472575379,15069884,0.014755246500410294
2019-04-30,619.3557739257812,620.9566498575958,607.7940241263659,620.9566498575958,22348580,0.0
2019-05-02,624.802978515625,628.7384068614347,614.5974500930897,618.9998127850826,18992003,0.00875650215068051
2019-05-03,626.4928588867188,630.3394131790576,623.7358380847257,626.0926548076853,14240262,0.002701010181528899
2019-05-06,615.8427124023438,623.8025642845884,612.8188295325302,621.668083175341,15832114,-0.017145781925837236
2019-05-07,597.4327392578125,620.3339569377828,595.9652650685441,620.2450227062299,19417647,-0.03034988673094879
2019-05-08,577.844482421875,595.8764047390747,574.6205270752714,595.8764047390747,31958919,-0.033336936274370586
2019-05-09,558.7230834960938,573.1085830669476,556.633069435921,573.1085830669476,42670173,-0.033650798861463986
2019-05-10,556.3663330078125,568.1726815933197,553.6315156815289,562.5251784351724,24557430,-0.004227022447788107
2019-05-13,547.872802734375,560.6574264284468,545.8494596950486,554.9210491364415,17603659,-0.015383801398404836
2019-05-14,560.5018920898438,564.4595850593032,547.6282731575496,549.8516888364004,28438234,0.022789470017029828
2019-05-15,558.923095703125,568.3059540878594,556.1216080069211,566.0825389036912,24419559,-0.0028207293043206343
2019-05-16,562.6807250976562,565.5934103188847,559.4567700569194,560.2794414070868,14451308,0.006700482618770694
2019-05-17,563.5924072265625,567.8391065367374,556.7442327926992,563.4145387341147,17276949,0.0016189364761778947
2019-05-20,589.6063232421875,594.8536213108704,579.6453918934102,584.1367489505126,26979100,0.04512375743321944
2019-05-21,595.7874145507812,607.8828266181661,591.4517815790188,592.4078542813324,30343560,0.010428850993885101
2019-05-22,596.05419921875,604.6365900370148,593.6973827142746,598.3888118496633,24689918,0.00044768477512834563
2019-05-23,593.1638793945312,618.9999905266511,589.2061866726511,610.1063283676044,38766006,-0.0048608839157119645
2019-05-24,594.4755859375,602.012969838323,585.4262607343491,599.4338177592781,22269265,0.0022089314385680906
2019-05-27,582.8247680664062,594.7645729425909,581.2016888745588,594.5867045034097,16076686,-0.01979307692395649
2019-05-28,588.6502685546875,593.5640337021803,584.0255693695124,586.893787642564,42594251,0.0099456639293271
2019-05-29,583.89208984375,592.8969475346283,579.9343979837645,587.427314438901,15558515,-0.008116047655514944
2019-05-30,591.318359375,596.7657294512053,585.3151206701258,585.3151206701258,23494381,0.012638363426166668
2019-05-31,591.496337890625,596.7213733612587,587.0717106487731,594.9426290397537,25724066,0.00030094065854890283
2019-06-03,604.8590087890625,607.9940296272227,587.516298638274,593.6529389620333,18556942,0.02233989537352786
2019-06-04,601.0570068359375,611.1068736602913,599.4783942563525,603.6361593855769,15442761,-0.006305604206857067
2019-06-06,590.2511596679688,605.6149951879042,587.4718755616177,605.6149951879042,16764835,-0.01814164267118628
2019-06-07,584.71484375,590.2066814942485,580.5792828507242,589.6286089339727,14722419,-0.009423858860165092
2019-06-10,586.6046752929688,590.0954329656549,582.5803122261857,587.3828795103498,11768468,0.003226844856712443
2019-06-11,591.0515747070312,593.4306547533242,586.0934016212589,587.8054154783434,11492074,0.007552153779669746
2019-06-12,592.3856811523438,595.1649654478387,589.2061927419275,593.5196224956161,10297599,0.0022546307442195333
2019-06-13,590.2066040039062,593.5194930635028,581.9354832912998,591.4294793282596,15686169,-0.0036852593103874937
2019-06-14,585.8931884765625,589.206077611282,582.2690295355039,587.8275376717066,14942768,-0.00733515114105328
2019-06-17,570.2181396484375,586.9827186282585,568.5283297408919,586.9827186282585,14908257,-0.02711851198431255
2019-06-18,569.6400756835938,572.7306295845631,564.3483102839548,568.7062067925273,16797371,-0.0010142735414375142
2019-06-19,568.0169067382812,578.97837779512,561.4578584462031,572.2636649065373,14492763,-0.0028535315508966897
2019-06-20,576.6437377929688,578.0890081049911,568.3059458158605,569.1952881291243,10748848,0.015073453318098957
2019-06-21,568.9730224609375,576.3103349214878,567.2165414920985,576.2880716765978,23236832,-0.013391616173419604
2019-06-24,561.3689575195312,567.616736357961,559.012140769453,565.7045908119254,11267228,-0.013454653172105254
2019-06-25,576.24365234375,577.1997252115926,557.7447941029602,559.8126044598255,14966899,0.026152211159613213
2019-06-26,575.487548828125,580.1345104815928,572.018995334044,574.086805107405,11593027,-0.0013129862653339635
2019-06-27,566.5939331054688,576.7104690943013,565.1931299068178,575.0429225698807,24905533,-0.01557471273441026
2019-06-28,557.2333374023438,570.462690213797,555.2544617015469,567.9057420091402,18942165,-0.0166588094522704
2019-07-01,564.2371826171875,565.9269332128499,554.2762506837031,559.4345554498728,13478857,0.012490629310000145
2019-07-02,568.5284423828125,569.6401799578457,561.7692607820915,566.5051583628867,10146746,0.0075766428630885995
2019-07-03,570.3292846679688,572.085824960274,566.9941913005933,570.484949272235,8806492,0.0031625439127925064
2019-07-04,570.97412109375,574.0869384125054,569.1953768214119,569.817975906356,9351405,0.0011300001229154423
2019-07-05,561.7913818359375,573.8645912734532,560.3017035746956,571.4632479644022,10926753,-0.0162133122696282
2019-07-08,556.7664794921875,563.9036603298425,555.0544656189284,559.4123622916998,14009219,-0.008984669135261771
2019-07-09,569.2398071289062,570.7517485679084,553.8537681265412,555.3879134410759,17535754,0.022155893846750867
2019-07-10,568.6840209960938,573.3531874939108,564.1704597393002,569.2176264544378,12018196,-0.0009768424973111002
2019-07-11,569.8845825195312,573.5532681405218,568.8840426899244,572.3081294799662,8608376,0.0021088970215464606
2019-07-12,569.4177856445312,578.0891122353905,568.3282520615583,570.5294637363561,15692436,-0.000819443396528532
2019-07-15,567.4611206054688,573.4198333665262,564.9041721766271,571.4187536167633,10659498,-0.00344217305867225
2019-07-16,574.9762573242188,575.8211919875307,567.8835437708728,569.1731496419003,10070773,0.01315651127244053
2019-07-17,570.0180053710938,576.7549817270252,569.1953339807314,575.5543101387531,9482233,-0.00866079963474044
2019-07-18,561.1243286132812,572.0413326152861,559.4123148851044,570.084720053663,11942908,-0.015725448099822868
2019-07-19,555.4102172851562,566.0603603946317,552.6086698009428,563.9481423693856,16336536,-0.010235529632485647
2019-07-22,569.4177856445312,571.196470591451,545.7605634266221,556.2995685804034,29092589,0.024907439153280614
2019-07-23,566.3271484375,575.3764145680664,560.4795147418307,571.418722404301,20316348,-0.0054424981229623795
2019-07-24,559.9014282226562,568.661687557077,557.4334142294794,566.3048710383226,15189179,-0.011411164793339475
2019-07-25,547.6280517578125,564.3259555301837,545.6269725189942,562.080277511803,21805071,-0.02216442837160623
2019-07-26,539.7572631835938,552.5196824605647,538.0674533045859,547.6281806669657,20387504,-0.014476792958838114
2019-07-29,538.4899291992188,543.4036943148075,535.888513661204,541.1358118566359,17626045,-0.002350731032602795
2019-07-30,525.127197265625,542.5143760427064,522.9260450730362,539.824026146295,20853117,-0.025128281089263012
2019-07-31,518.6126098632812,526.950402820518,516.9005366560214,522.8371050851758,21229950,-0.012483325742357505
2019-08-01,524.8382568359375,528.3734824842943,511.5421702865784,517.3452787798682,22628222,0.01193294489724951
2019-08-02,529.8225708007812,536.0407802154169,519.8689802518164,525.9529875749496,23766807,0.009452045516203664
2019-08-05,511.4812316894531,522.0611005517571,504.61434774572734,522.0611005517571,30399133,-0.03523128639424291
2019-08-06,504.74853515625,514.2771836992629,501.9302310893103,507.6339701414579,29067994,-0.013250536957895902
2019-08-07,496.2935485839844,509.3339082477903,493.4752147377102,503.9433076149418,25349369,-0.01689277158725874
2019-08-08,515.5073852539062,518.034888146451,489.98587119323537,495.82381219461934,31198568,0.0379840462600316
2019-08-09,519.8690795898438,525.8636199974287,515.4850243130315,519.7572743547313,21970009,0.008425380112425872
2019-08-13,570.263427734375,582.8116539527516,548.4549569719392,551.6535302947624,104827144,0.09252139813177129
2019-08-14,576.302734375,583.5498281536987,572.7686257046664,583.3485548327749,31688983,0.010534695150661123
2019-08-16,571.71728515625,577.8907613008839,569.4805236306593,577.6223570848148,21977767,-0.007988490664141604
2019-08-19,578.2485961914062,580.1274853073897,572.6119288434555,573.0816660537041,16317602,0.01135926094920655
2019-08-20,570.8001708984375,578.2485964535656,569.3015509257864,576.9960435256826,14969299,-0.012964688419803095
2019-08-21,568.5634155273438,572.0080555654605,566.5727211691215,570.6659748321008,10677848,-0.003926329174001763
2019-08-22,557.7374877929688,568.585759842969,554.2257765227104,568.5634226883876,14031953,-0.01922445613011262
2019-08-23,570.7554321289062,574.4013453869694,548.6785598455581,554.2704931165212,21307915,0.02307240319213396
2019-08-26,566.7069091796875,578.8748646445653,563.2175351947169,578.8748646445653,19202504,-0.007118547838148198
2019-08-27,570.3080444335938,574.8486379698815,564.2016404304748,574.8486379698815,28401906,0.006334388626277952
2019-08-28,565.1411743164062,573.0593371929982,561.8978672808688,569.8160301574608,11605488,-0.009101077698537326
2019-08-29,555.5006713867188,563.7767057901501,552.6152368804542,562.0767529347145,18890222,-0.017205748285946294
2019-08-30,558.542724609375,561.1597553095268,546.2181691725724,557.1783066454112,24735240,0.005461296740411997
2019-09-03,539.6868286132812,556.0599638701939,536.8237308101504,555.7244287319322,18730619,-0.034342090124760166
2019-09-04,537.3381958007812,539.1723510117648,530.5831771530227,537.0697915833224,32949395,-0.004361340697004789
2019-09-05,536.1974487304688,542.728797205738,533.8264850813998,539.865759157337,22995486,-0.0021252158798384124
2019-09-06,546.88916015625,549.796991849655,534.6988072637425,538.1657845260604,23186819,0.019743681899089177
2019-09-09,546.7548828125,551.5862773251275,542.7063636586323,546.0614755104552,11747929,-0.00024555950409652566
2019-09-11,552.2127075195312,554.7178732593286,546.8891780630742,546.8891780630742,12127900,0.009932721632401416
2019-09-12,541.4537353515625,554.9190358445909,539.3735732310876,552.4810015076904,11880005,-0.01967568691834939
2019-09-13,548.2760620117188,549.573349218607,539.9105573292823,542.1920531767629,12947715,0.012521298053481157
2019-09-16,541.6327514648438,545.3681328630463,530.6054836798681,531.9028303810459,20547730,-0.012190731442060208
2019-09-17,535.6829833984375,541.7446544223395,533.915959082345,541.7446544223395,15640772,-0.011045654242780898
2019-09-18,539.3736572265625,544.1155842826566,535.5711448848785,539.03812210891,14933909,0.0068660351233492
2019-09-19,527.45166015625,541.1630300871835,524.5886221931479,540.3354205777293,13766222,-0.022351350698905655
2019-09-20,561.1372680664062,568.0936185993667,525.326692461689,531.4330367203619,48165560,0.06190833856580249
2019-09-23,554.3599853515625,573.0593493887246,552.4810961684015,569.994978423035,21610844,-0.012151291426099805
2019-09-24,572.0304565429688,581.0222372021885,555.9481217276539,556.328390918286,34958974,0.031377966890237176
2019-09-25,572.4107055664062,579.32232332458,567.6240441545225,574.4014000766002,18192270,0.0006645147868139007
2019-09-26,580.1275634765625,581.0222442594841,574.1777570950776,577.980269872532,18350457,0.013391265932818105
2019-09-27,585.6075439453125,588.2693084591403,574.4013403478185,578.203852549714,19058663,0.009401828597979648
2019-09-30,595.9861450195312,597.5518958958941,584.0417998862946,586.0325539376727,25263770,0.01756757519922023
2019-10-01,583.7510986328125,600.3479037772651,578.5617712854157,598.1111422538224,17920384,-0.02074272917605106
2019-10-03,586.5023193359375,588.1351414776207,573.1935556971858,575.296115069358,13524851,0.004701931615121483
2019-10-04,585.1825561523438,594.3533316552545,583.2813298639416,590.4613512863376,14992253,-0.002252762273109812
2019-10-07,586.0773315429688,590.8639928687065,582.3195530503269,585.1825910935223,10061584,0.0015278856111974465
2019-10-09,592.6310424804688,594.9573319134045,578.2039269700573,585.4510800476256,17588647,0.011120271337716103
2019-10-10,609.6304931640625,612.4264003120319,590.9534655095318,592.7428866972427,35006390,0.028281007417496517
2019-10-11,605.0897216796875,610.9053244795671,597.9097011668562,610.0553182247747,16597126,-0.007476277383545354
2019-10-14,607.5055541992188,610.6146594170189,604.3069809057274,610.6146594170189,13394275,0.003984570555228944
2019-10-15,610.2566528320312,612.8736830576718,605.8502017612948,609.5185115074913,9672791,0.0045182931400343605
2019-10-16,613.9249877929688,617.1906316962651,610.0553448993284,612.8289741993957,19403660,0.005993139937815567
2019-10-17,624.7285766601562,625.8469872240627,613.768439813928,615.1105205456134,16038940,0.01744452710141322
2019-10-18,633.6085205078125,638.7754504466981,625.7127549286956,628.0837183177501,28121951,0.014114010114028443
2019-10-22,632.6244506835938,642.7793159767306,627.7929955153656,637.4781832827847,27786502,-0.0015543269599327149
2019-10-23,622.8944702148438,637.9031875827602,618.7564822001889,633.5862634199051,18446160,-0.0154998464849352
2019-10-24,642.600341796875,644.814766083547,620.2774614179121,626.7416786905978,22642488,0.031145863842306713
2019-10-25,640.251708984375,644.8370366166074,631.327001295776,644.6804973751445,13539957,-0.0036615842569190063
2019-10-27,641.6161499023438,646.4252075816162,639.7148639837899,644.635786603863,3014841,0.002128833208205611
2019-10-29,656.2894897460938,662.0826975222826,645.1280177320115,646.6490348915014,25768505,0.02261175941690046
2019-10-30,661.679931640625,664.1180259398081,653.2696948361131,662.0825379232862,16341366,0.008179965125220486
2019-10-31,655.0814208984375,666.3994886402866,653.8959392616931,663.8719264020367,19463741,-0.010022417446826493
2019-11-01,651.7487182617188,653.9407456609271,644.6358276540866,650.8987716125406,13904301,-0.005100448423634784
2019-11-04,652.084228515625,658.0563711617599,646.4699581291821,655.7748757812135,14063434,0.0005146522215763324
2019-11-05,647.4541625976562,657.1393502221374,644.6358585848789,654.5223792352792,12685356,-0.007125738710030233
2019-11-06,641.9069213867188,647.0738515591739,639.0438835228734,645.3962954434453,14625505,-0.008604688797556628
2019-11-07,652.5091552734375,654.4774524712429,640.699013736587,641.9516262238297,14084039,0.016381859253477266
2019-11-08,646.64892578125,652.9789409956463,644.7700366012668,648.2146767187381,12019353,-0.009021641514772796
2019-11-11,638.730712890625,646.0896700523681,636.382086667725,643.7857778606185,11357841,-0.0123205826751802
2019-11-13,658.6380004882812,660.2484855944018,639.7149647351628,639.7149647351628,25225749,0.030691121187862373
2019-11-14,654.3658447265625,662.7984204401872,651.2567393088689,660.2932544347478,14258133,-0.00650747650655949
2019-11-15,657.9893798828125,665.1246679644767,654.5447395149349,655.6631501873038,15691605,0.005522200539174378
2019-11-18,652.7776489257812,664.7666684900898,651.0776959332642,658.7945257246133,14076051,-0.007952226913512045
2019-11-19,675.3912963867188,677.6951885777207,655.372250065905,656.2669306886194,30176255,0.03405565697721478
2019-11-20,692.3460083007812,703.4180100751444,690.3553139483255,695.6564462284737,43538120,0.02479362138563134
2019-11-21,687.8501586914062,696.0814605906284,683.8016386613623,691.1605969563176,14897371,-0.006514821035283382
2019-11-22,691.83154296875,702.1206693826493,687.8500945047838,689.8631857536991,22352865,0.005771469352908091
2019-11-25,698.5642700195312,700.0181560781981,693.8446798240759,693.9118107417911,15146156,0.009684694978996147
2019-11-26,697.982666015625,705.1850244813896,696.0813800314871,701.4943771827839,35330983,-0.0008329172797893348
2019-11-27,702.27734375,704.8049065221858,696.1262043957895,697.8485544719779,9642739,0.006134133905058877
2019-11-28,706.9521484375,708.6744386628012,699.6379246125003,703.5298454170753,13747479,0.006634578485935823
2019-11-29,693.9116821289062,707.6901212611459,692.4353994629503,707.6901212611459,18559594,-0.01861828782808312
2019-12-02,709.7257080078125,722.2291992065935,705.4758552570175,715.7649818734178,31225364,0.0225338754139797
2019-12-03,706.3258056640625,713.0808241214206,703.5075017351681,712.5216785466492,12990426,-0.004801956488244561
2019-12-04,694.605224609375,705.6995644648412,686.1278557937455,703.6864730649567,20987607,-0.01673295011984003
2019-12-05,693.777587890625,706.7060824908307,690.7132168735769,704.1337858639256,19942460,-0.0011922314354991896
2019-12-06,695.58935546875,701.4496933682179,689.4158793168318,694.7394087835282,13085234,0.0026080491028559845
2019-12-09,703.5074462890625,705.6547395239869,691.8315057288436,696.148489076925,12642677,0.01131898142939782
2019-12-10,698.7431640625,703.9548283487694,695.2537899519466,703.2614209575684,10173333,-0.006795219804425353
2019-12-11,698.9444580078125,704.357395282487,693.6656631029554,695.902424408401,12364641,0.0002880385338262844
2019-12-12,701.5391235351562,704.0666860237436,696.3721933363692,702.4562010874308,10326606,0.0037053893815661137
2019-12-13,708.1151733398438,711.2914090338671,703.417980571226,706.8178266982692,12668303,0.009330085430489708
2019-12-16,700.8233642578125,713.0360538117269,699.8168186594121,712.1861071903043,11892718,-0.01035087619710936
2019-12-17,699.0786743164062,706.3705007919149,695.8801014038346,700.8904324959013,20324601,-0.0024925899050721257
2019-12-18,704.9613037109375,706.8177958039336,698.7654912918371,699.2128315883414,14742077,0.008379624382224941
2019-12-19,720.2161254882812,722.4305498496976,703.1496428791409,703.9995895600298,20507816,0.021408428303524418
2019-12-20,715.3623046875,723.6159423177721,714.0202240531031,722.4751946822872,21271510,-0.006762207058573867
2019-12-23,702.9706420898438,705.7218149032799,696.8866346005615,697.9155173301782,25107772,-0.01747400415524549
2019-12-24,691.8092041015625,703.2614153675864,690.042120180771,701.8522634418367,18048449,-0.01600492905765667
2019-12-26,677.9189453125,694.7170240868594,675.570318790412,689.6619584729085,29761019,-0.020282469877432114
2019-12-27,689.97509765625,691.6973879397483,680.5583141243674,683.1082139531873,17677571,0.017627775479587653
2019-12-30,690.802734375,692.3460885715724,683.5779780924734,691.5856099142079,17123749,0.0011987979509345598
2019-12-31,677.3150024414062,690.5790325109319,674.6309005193739,689.8184941634283,22203005,-0.01971784819835739
2020-01-01,675.3241577148438,683.1528519736394,673.4900624593615,679.0819357370663,14004468,-0.0029436470904742732
2020-01-02,686.8212280273438,689.3487905881979,676.397899264457,676.397899264457,17710316,0.01688122789804243
2020-01-03,687.6488647460938,689.6619561224467,681.3187895160008,685.7923126356704,20984698,0.0012042994942281923
2020-01-06,671.7006225585938,683.5107049345103,670.1348718060082,679.9766568901101,24519177,-0.023465597528509134
2020-01-07,682.0345458984375,686.4633346701793,677.0688889990518,679.5293205694625,16683622,0.015267571257990718
2020-01-08,676.912353515625,686.440941615489,675.5032015883575,677.7399630034671,16047902,-0.007538508888714109
2020-01-09,692.5026245117188,693.3973052036212,685.0094646794911,688.2975058097518,14982742,0.022770226481018334
2020-01-10,692.3460083007812,696.9537331994524,688.7671661721967,694.247234586273,12478359,-0.00022618531425651545
2020-01-13,690.5789794921875,697.2892636445985,688.2080160085029,691.182918802657,18282382,-0.002555496192247415
2020-01-14,684.181884765625,693.3973351908096,680.8043754201078,688.9238120878065,15816535,-0.009306550782541846
2020-01-15,681.698974609375,688.8789956511123,679.19380913835,687.067237525864,15817859,-0.003635621473249181
2020-01-16,687.9843139648438,690.4224084594933,683.55552505049,684.0029251254354,12847975,0.009177864003092005
2020-01-17,707.2651977539062,709.0322217924195,694.8287791271389,694.9629812164561,29463471,0.02763966026443856
2020-01-20,685.5015258789062,719.7911481994419,682.839761284159,719.7911481994419,32545850,-0.03125497353259832
2020-01-21,686.1949462890625,691.5408127343894,680.8714169985212,683.8239827310947,18922720,0.0010110406832618314
2020-01-22,685.9488525390625,691.9433921150559,684.9423069375898,690.7131763493682,10322817,-0.00035869965356224466
2020-01-23,683.0411376953125,689.796156393504,680.2899048582964,687.3580618125278,11247739,-0.004247977322029239
2020-01-24,680.6701049804688,687.2909208972738,679.3280242942884,683.1081395891008,14628445,-0.003477327208013654
2020-01-27,673.9598388671875,681.9674704241261,673.2664314282462,677.6952802850295,13387750,-0.00990723854871272
2020-01-28,658.391845703125,675.503119208189,654.7459328053808,674.876783086334,24532236,-0.023370258619902138
2020-01-29,662.0155029296875,668.5244541677285,654.9472866809749,659.4208095162297,24746565,0.00548870971898437
2020-01-30,645.865966796875,661.9482981087504,644.1884108522094,661.6351599067466,22402689,-0.0246969734688898
2020-01-31,631.506103515625,650.1160022926447,629.5154088076667,650.0041373264569,34750310,-0.02248439366498758
2020-02-03,619.8077392578125,626.2720164126083,609.7646795449248,612.8290505582687,30712290,-0.01869827487416793
2020-02-04,638.1044921875,640.8333280510134,625.3101998110101,626.2943485822723,25383901,0.029092718814770734
